flightId,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,duration,days_left,price
246799,Vistara,UK-846,Bangalore,Morning,one,Night,Delhi,13.42,26,57081
209890,Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,19.25,31,41281
282043,Air_India,AI-616,Hyderabad,Morning,one,Morning,Bangalore,26.75,33,38043
238295,Vistara,UK-950,Mumbai,Night,one,Evening,Hyderabad,19.08,6,58125
212502,Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,2.75,9,32859
230092,Vistara,UK-996,Mumbai,Evening,one,Evening,Bangalore,22.5,2,114523
221576,Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,6.58,45,39377
290747,Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,7.08,8,64225
215211,Vistara,UK-953,Delhi,Night,one,Early_Morning,Bangalore,11.17,41,42457
261129,Vistara,UK-858,Bangalore,Early_Morning,one,Morning,Chennai,5.17,47,44280
294876,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Bangalore,9,29,67706
237104,Air_India,AI-639,Mumbai,Morning,one,Evening,Kolkata,8.08,39,45230
230273,Air_India,AI-888,Mumbai,Evening,one,Night,Bangalore,25.08,5,54608
266182,Air_India,AI-768,Kolkata,Afternoon,one,Night,Mumbai,6.67,33,50271
284726,Air_India,AI-840,Hyderabad,Night,one,Morning,Kolkata,12.17,37,51707
279231,Air_India,AI-508,Hyderabad,Afternoon,one,Night,Mumbai,8,33,32420
267714,Vistara,UK-738,Kolkata,Evening,one,Night,Bangalore,25.67,8,68415
238050,Vistara,UK-928,Mumbai,Early_Morning,one,Night,Hyderabad,15.92,2,63837
267193,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,8.5,47,62591
283164,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Kolkata,27.92,6,48851
235565,Vistara,UK-960,Mumbai,Morning,one,Night,Kolkata,10.83,19,72125
294737,Vistara,UK-824,Chennai,Night,one,Evening,Bangalore,21.25,27,44144
212170,Vistara,UK-809,Delhi,Evening,zero,Night,Bangalore,2.83,5,32859
270820,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Hyderabad,5.42,14,52175
240490,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Hyderabad,11.33,36,45693
253659,Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,8.33,15,51817
240889,Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,9.5,41,58125
243260,Vistara,UK-970,Mumbai,Morning,one,Night,Chennai,11.5,26,64173
236063,Vistara,UK-970,Mumbai,Morning,one,Evening,Kolkata,10.83,25,64285
227453,Vistara,UK-910,Mumbai,Evening,zero,Evening,Delhi,2.17,26,29980
273955,Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,15.25,32,55502
285150,Vistara,UK-830,Hyderabad,Morning,one,Morning,Kolkata,22.25,45,51819
245286,Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,7.83,8,42521
237576,Vistara,UK-950,Mumbai,Night,one,Morning,Kolkata,10.42,44,62045
233180,Air_India,AI-806,Mumbai,Early_Morning,one,Late_Night,Bangalore,16.17,38,54608
264874,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,8.5,14,72671
246546,Vistara,UK-854,Bangalore,Evening,one,Night,Delhi,4.58,23,62793
296411,Vistara,UK-826,Chennai,Afternoon,one,Evening,Kolkata,7.42,13,54896
272765,Vistara,UK-774,Kolkata,Night,one,Morning,Chennai,15.25,6,55502
209158,Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,7.92,24,59033
292984,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,22,42,57393
293228,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,20.58,46,61873
246269,Air_India,AI-640,Bangalore,Early_Morning,one,Night,Delhi,13.67,20,42521
281593,Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,15,25,56702
240335,Air_India,AI-660,Mumbai,Evening,one,Night,Hyderabad,5.58,34,45693
253077,Vistara,UK-802,Bangalore,Evening,one,Morning,Kolkata,14.75,6,60508
245904,Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,15.08,15,57081
214951,Air_India,AI-865,Delhi,Morning,one,Evening,Bangalore,7.83,38,42457
222732,Vistara,UK-941,Delhi,Evening,one,Night,Chennai,6.33,15,53512
279705,Air_India,AI-541,Hyderabad,Evening,one,Night,Mumbai,5.92,40,45883
222417,Vistara,UK-945,Delhi,Morning,one,Evening,Chennai,8.25,10,72776
210069,Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,27.17,32,59033
218660,Air_India,AI-537,Delhi,Evening,one,Afternoon,Kolkata,21.67,43,47545
220962,Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,19.5,34,47217
213602,Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,8.5,22,42457
295402,Vistara,UK-826,Chennai,Afternoon,one,Evening,Bangalore,6.75,40,44144
298082,Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,9.17,2,66129
251216,Air_India,AI-808,Bangalore,Night,one,Morning,Mumbai,13.17,31,54684
275267,Air_India,AI-559,Hyderabad,Early_Morning,zero,Morning,Delhi,2.5,12,24122
240577,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Hyderabad,18.5,37,45693
266652,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,14.08,39,64831
228762,Vistara,UK-877,Mumbai,Morning,one,Night,Delhi,12.08,38,41269
282239,Air_India,AI-541,Hyderabad,Evening,one,Morning,Bangalore,16.67,36,56590
289131,Vistara,UK-826,Chennai,Afternoon,one,Late_Night,Delhi,11.67,28,57920
266757,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,14.58,41,50271
257294,Vistara,UK-812,Bangalore,Morning,one,Evening,Hyderabad,7.25,23,56588
290901,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,10.08,11,49553
227484,Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,20.33,26,41269
243829,Vistara,UK-950,Mumbai,Night,one,Evening,Chennai,18.42,34,61933
243537,Vistara,UK-994,Mumbai,Morning,one,Evening,Chennai,5.92,30,61933
253466,Vistara,UK-850,Bangalore,Evening,one,Evening,Kolkata,20.92,12,51817
265472,Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,14.75,23,50271
287155,Vistara,UK-876,Hyderabad,Night,one,Evening,Chennai,22.33,40,41314
277059,Air_India,AI-698,Hyderabad,Night,one,Evening,Delhi,21.33,46,39499
229847,Air_India,AI-570,Mumbai,Early_Morning,one,Afternoon,Delhi,7.67,48,50957
250480,Vistara,UK-850,Bangalore,Evening,zero,Night,Mumbai,1.92,23,20760
249650,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,11.5,13,69244
207651,Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,4.42,11,36577
244564,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Chennai,12.75,44,64173
234629,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Kolkata,12.08,8,64285
296991,Air_India,AI-440,Chennai,Early_Morning,one,Morning,Kolkata,26.83,25,55377
269700,Vistara,UK-738,Kolkata,Evening,one,Night,Bangalore,25.67,40,60978
211356,Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,13.42,44,41281
276590,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,11,37,47395
279542,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,11.67,37,66155
215028,Air_India,AI-839,Delhi,Night,one,Afternoon,Bangalore,16.92,39,35490
261544,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,11.5,6,68303
207431,Air_India,AI-403,Delhi,Afternoon,one,Evening,Mumbai,6.33,9,29777
282655,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Bangalore,8,44,38099
264741,Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,10.83,13,50271
251313,Air_India,AI-808,Bangalore,Night,one,Morning,Mumbai,14.25,32,54684
242905,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Chennai,15.25,21,72125
209504,Vistara,UK-747,Delhi,Early_Morning,one,Afternoon,Mumbai,6.5,27,59033
223372,Vistara,UK-941,Delhi,Evening,one,Night,Chennai,6.33,25,53512
256552,Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,14.92,11,56476
268002,Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,13.92,13,60978
256675,Air_India,AI-505,Bangalore,Morning,one,Night,Hyderabad,10.17,13,56476
255633,Air_India,AI-808,Bangalore,Night,one,Afternoon,Kolkata,17.5,44,60508
266449,Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,14.75,36,91599
216724,Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,23.08,14,76505
239949,Vistara,UK-875,Mumbai,Evening,zero,Night,Hyderabad,1.58,29,17604
283596,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Kolkata,15.83,15,51707
271556,Vistara,UK-708,Kolkata,Night,one,Morning,Hyderabad,13.25,29,52175
293441,Air_India,AI-429,Chennai,Afternoon,two_or_more,Evening,Bangalore,29.17,3,55288
254377,Air_India,AI-503,Bangalore,Evening,one,Morning,Kolkata,15.17,25,60508
236568,Vistara,UK-996,Mumbai,Evening,one,Evening,Kolkata,25.08,31,64285
259537,Vistara,UK-802,Bangalore,Evening,one,Evening,Chennai,21.5,16,60396
210561,Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,2.33,37,36712
259339,Air_India,AI-610,Bangalore,Evening,one,Early_Morning,Chennai,12.17,12,43865
293710,Vistara,UK-822,Chennai,Morning,one,Early_Morning,Bangalore,22.08,8,44144
282762,Air_India,AI-543,Hyderabad,Morning,one,Night,Bangalore,14.17,45,56590
254650,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,12.58,29,62188
275208,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,10.92,11,39499
299474,Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,6.25,35,51457
297388,Air_India,AI-430,Chennai,Morning,one,Night,Kolkata,12.42,34,55377
212864,Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,17.33,13,42457
298030,Vistara,UK-824,Chennai,Night,one,Morning,Kolkata,13.17,49,54896
212402,Vistara,UK-927,Delhi,Morning,one,Night,Bangalore,13.33,7,64633
259063,Vistara,UK-850,Bangalore,Evening,one,Morning,Chennai,15.92,4,44280
228100,Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,13.42,32,32634
220071,Air_India,AI-544,Delhi,Evening,zero,Evening,Hyderabad,2.08,19,23944
236188,Air_India,AI-867,Mumbai,Night,one,Morning,Kolkata,11.5,27,49725
253130,Vistara,UK-850,Bangalore,Evening,one,Evening,Kolkata,24,7,51817
287641,Air_India,AI-569,Chennai,Early_Morning,one,Morning,Delhi,28.42,2,50822
298873,Air_India,AI-766,Chennai,Morning,one,Night,Hyderabad,9.92,23,39432
244668,Vistara,UK-970,Mumbai,Morning,one,Night,Chennai,11.5,46,64173
240454,Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,11.17,35,60365
252455,Air_India,AI-505,Bangalore,Morning,one,Evening,Mumbai,9.58,45,54684
221397,Air_India,AI-542,Delhi,Morning,zero,Morning,Hyderabad,2.17,42,23944
268404,Air_India,AI-526,Kolkata,Evening,one,Morning,Bangalore,15.75,20,31902
280276,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mumbai,14.58,49,45883
259556,Vistara,UK-866,Bangalore,Night,one,Morning,Chennai,11.17,17,44280
257323,Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,14.92,23,56476
229831,Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,17.17,48,41269
299935,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Hyderabad,13.17,44,51345
241524,Vistara,UK-960,Mumbai,Morning,one,Morning,Chennai,22,2,69549
214963,Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,24.67,38,42457
281645,Vistara,UK-830,Hyderabad,Morning,one,Night,Bangalore,10.08,26,56702
232979,Air_India,AI-673,Mumbai,Early_Morning,one,Evening,Bangalore,11.25,36,44787
277376,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,6.67,4,60555
284900,Air_India,AI-840,Hyderabad,Night,one,Afternoon,Kolkata,15.67,40,51707
280899,Air_India,AI-543,Hyderabad,Morning,one,Night,Bangalore,8.75,13,56590
259652,Air_India,AI-505,Bangalore,Morning,one,Night,Chennai,13.17,18,60396
270089,Vistara,UK-772,Kolkata,Morning,one,Night,Bangalore,10.5,47,52287
287642,Air_India,AI-766,Chennai,Morning,one,Evening,Delhi,6.67,2,54305
223239,Air_India,AI-767,Delhi,Afternoon,one,Night,Chennai,9.17,23,47657
248954,Vistara,UK-814,Bangalore,Night,one,Afternoon,Mumbai,15.42,5,84896
267472,Vistara,UK-776,Kolkata,Evening,one,Early_Morning,Bangalore,14.25,5,52287
214852,Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,2.75,37,32859
249533,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Mumbai,14.25,12,54684
269603,Vistara,UK-772,Kolkata,Morning,one,Early_Morning,Bangalore,21.42,39,52287
235008,Air_India,AI-888,Mumbai,Evening,one,Morning,Kolkata,14,13,49725
256980,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Hyderabad,14.92,18,56588
259821,Vistara,UK-852,Bangalore,Morning,one,Night,Chennai,13.58,22,44280
237969,Vistara,UK-950,Mumbai,Night,one,Evening,Kolkata,20.17,49,62045
247194,Vistara,UK-854,Bangalore,Evening,one,Morning,Delhi,16.58,31,57081
270208,Vistara,UK-776,Kolkata,Evening,one,Night,Bangalore,5.25,49,52287
259222,Vistara,UK-846,Bangalore,Morning,one,Morning,Chennai,27.33,8,44280
222197,Vistara,UK-993,Delhi,Afternoon,one,Night,Chennai,10.25,7,57992
279618,Vistara,UK-890,Hyderabad,Evening,one,Morning,Mumbai,16.08,38,67130
296275,Vistara,UK-836,Chennai,Morning,one,Night,Kolkata,12,10,55377
222493,Vistara,UK-833,Delhi,Early_Morning,zero,Morning,Chennai,2.75,12,27864
210441,Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,4.42,36,36577
223300,Air_India,AI-401,Delhi,Early_Morning,one,Night,Chennai,16.33,24,47657
232952,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Bangalore,11.33,35,69168
266742,Air_India,AI-573,Kolkata,Evening,one,Morning,Mumbai,14.33,41,45776
244669,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Chennai,12.75,46,64173
239234,Air_India,AI-867,Mumbai,Night,one,Night,Hyderabad,23.08,19,45693
251374,Vistara,UK-850,Bangalore,Evening,zero,Night,Mumbai,1.92,33,20760
294638,Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,22.25,25,44144
250216,Vistara,UK-867,Bangalore,Afternoon,one,Afternoon,Mumbai,26,20,39842
20073,Air_India,AI-839,Delhi,Night,one,Morning,Bangalore,13.25,49,4527
212782,Vistara,UK-637,Delhi,Evening,one,Evening,Bangalore,25.08,12,45033
297502,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Kolkata,9.83,37,54896
275548,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Delhi,5.17,17,51875
225193,Vistara,UK-877,Mumbai,Morning,one,Night,Delhi,12.08,4,41269
297418,Vistara,UK-826,Chennai,Afternoon,one,Morning,Kolkata,21.17,35,54896
242022,Vistara,UK-996,Mumbai,Evening,one,Night,Chennai,25.75,9,64173
218810,Air_India,AI-678,Delhi,Morning,one,Night,Kolkata,14.25,45,53209
273040,Air_India,AI-732,Kolkata,Afternoon,one,Morning,Chennai,21.92,12,55087
253818,Vistara,UK-818,Bangalore,Evening,one,Evening,Kolkata,22.42,17,60508
207278,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,13.75,7,53164
255825,Air_India,AI-808,Bangalore,Night,one,Morning,Kolkata,14.08,47,60508
209475,Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,9.08,27,51384
210663,Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,21.83,38,36577
211736,Vistara,UK-811,Delhi,Early_Morning,one,Night,Mumbai,14,47,53164
210968,Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,13.25,40,59033
251004,Vistara,UK-814,Bangalore,Night,one,Morning,Mumbai,14,28,87136
257877,Vistara,UK-814,Bangalore,Night,one,Morning,Hyderabad,12.5,32,56588
237710,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Kolkata,12.08,46,49725
221748,Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,2.17,48,24056
246482,Vistara,UK-816,Bangalore,Morning,zero,Afternoon,Delhi,2.67,23,32923
207333,Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,2.25,8,36712
296549,Air_India,AI-569,Chennai,Early_Morning,one,Afternoon,Kolkata,29.83,16,54481
299551,Air_India,AI-440,Chennai,Early_Morning,one,Night,Hyderabad,15.42,36,66723
254856,Air_India,AI-507,Bangalore,Early_Morning,one,Morning,Kolkata,25.58,33,31432
239869,Vistara,UK-996,Mumbai,Evening,one,Morning,Hyderabad,15.17,27,68317
259006,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Chennai,12.25,2,65548
296061,Air_India,AI-430,Chennai,Morning,one,Morning,Kolkata,23.08,5,55377
289093,Vistara,UK-832,Chennai,Early_Morning,zero,Morning,Delhi,2.83,28,27792
209322,Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,2.25,26,36712
247896,Air_India,AI-610,Bangalore,Evening,one,Night,Delhi,25.25,40,42521
226785,Air_India,AI-607,Mumbai,Evening,one,Morning,Delhi,16.17,19,53152
219114,Vistara,UK-985,Delhi,Evening,one,Evening,Kolkata,21.08,49,73369
263525,Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,17.5,41,66063
288179,Air_India,AI-569,Chennai,Early_Morning,one,Night,Delhi,17.42,12,45185
250666,Vistara,UK-867,Bangalore,Afternoon,one,Afternoon,Mumbai,26,25,44322
282915,Vistara,UK-830,Hyderabad,Morning,one,Evening,Bangalore,8.75,48,56702
230705,Air_India,AI-635,Mumbai,Early_Morning,one,Late_Night,Bangalore,17.08,10,54608
265539,Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,11.17,24,50271
223889,Vistara,UK-945,Delhi,Morning,one,Evening,Chennai,8.25,33,52392
252512,Vistara,UK-814,Bangalore,Night,one,Afternoon,Mumbai,16.83,45,79296
224523,Air_India,AI-887,Delhi,Early_Morning,one,Early_Morning,Chennai,24.33,43,45257
292751,Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,5.67,39,49553
271975,Air_India,AI-770,Kolkata,Night,one,Morning,Hyderabad,14,37,52063
232837,Air_India,AI-888,Mumbai,Evening,one,Night,Bangalore,25.08,34,54608
299968,Vistara,UK-834,Chennai,Evening,one,Morning,Hyderabad,16,45,51457
260075,Air_India,AI-640,Bangalore,Early_Morning,one,Early_Morning,Chennai,24.58,27,43865
239555,Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,8.25,23,60365
221383,Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,16.42,41,59537
252875,Vistara,UK-818,Bangalore,Evening,one,Night,Kolkata,25.08,2,73388
232465,Air_India,AI-442,Mumbai,Afternoon,one,Late_Night,Bangalore,8.58,30,54608
269305,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Bangalore,9.83,34,60978
287788,Vistara,UK-824,Chennai,Night,one,Morning,Delhi,13.17,5,60160
239768,Vistara,UK-960,Mumbai,Morning,one,Evening,Hyderabad,8,26,58125
293713,Vistara,UK-822,Chennai,Morning,one,Morning,Bangalore,23.08,8,44144
234556,Vistara,UK-960,Mumbai,Morning,one,Night,Kolkata,10.83,7,72125
222489,Vistara,UK-985,Delhi,Evening,one,Evening,Chennai,24.08,11,65832
293829,Vistara,UK-822,Chennai,Morning,one,Morning,Bangalore,23.08,10,44144
219682,Air_India,AI-542,Delhi,Morning,zero,Morning,Hyderabad,2.17,12,23944
299194,Vistara,UK-834,Chennai,Evening,one,Evening,Hyderabad,23.83,29,51457
282422,Air_India,AI-508,Hyderabad,Afternoon,zero,Afternoon,Bangalore,1.25,40,12114
221732,Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,14.92,47,51697
295352,Vistara,UK-826,Chennai,Afternoon,one,Night,Bangalore,8.42,39,44144
238078,Air_India,AI-685,Mumbai,Early_Morning,one,Afternoon,Hyderabad,9.67,3,36236
252300,Vistara,UK-808,Bangalore,Early_Morning,one,Afternoon,Mumbai,6,43,61404
237767,Vistara,UK-988,Mumbai,Night,one,Morning,Kolkata,11.42,46,87917
232885,Air_India,AI-615,Mumbai,Early_Morning,one,Morning,Bangalore,5,35,29094
274351,Air_India,AI-402,Kolkata,Morning,one,Morning,Chennai,22.5,40,55983
210424,Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,3.5,36,22152
220619,Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,15.17,28,51697
217978,Vistara,UK-951,Delhi,Afternoon,one,Evening,Kolkata,5.58,33,53209
293320,Air_India,AI-766,Chennai,Morning,one,Night,Mumbai,9.17,48,51057
299420,Vistara,UK-822,Chennai,Morning,one,Early_Morning,Hyderabad,22.08,34,41064
256188,Vistara,UK-854,Bangalore,Evening,one,Night,Hyderabad,26.5,6,37985
285022,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Kolkata,9.83,42,74981
292119,Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,11.33,29,57494
230363,Air_India,AI-888,Mumbai,Evening,one,Night,Bangalore,25.08,6,54608
225589,Air_India,AI-649,Mumbai,Early_Morning,one,Early_Morning,Delhi,24.67,8,35520
215452,Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,6.58,44,42457
288430,Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,7.17,16,57920
255001,Vistara,UK-866,Bangalore,Night,one,Evening,Kolkata,19.17,35,51817
251365,Vistara,UK-818,Bangalore,Evening,one,Early_Morning,Mumbai,12.25,32,74956
217705,Air_India,AI-560,Delhi,Morning,one,Morning,Kolkata,23.92,29,43376
248485,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Delhi,15.25,47,65033
263696,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,12.58,44,74015
257345,Vistara,UK-852,Bangalore,Morning,one,Early_Morning,Hyderabad,22.33,24,37985
276957,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Delhi,5.17,44,51875
211880,Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,2,49,34472
276624,Air_India,AI-507,Hyderabad,Morning,one,Evening,Delhi,7.58,38,37846
264539,Vistara,UK-738,Kolkata,Evening,one,Evening,Mumbai,24.33,10,68191
247789,Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,6,39,42521
281799,Vistara,UK-874,Hyderabad,Morning,one,Morning,Bangalore,24.33,29,38099
292347,Vistara,UK-822,Chennai,Morning,zero,Morning,Mumbai,1.92,33,23838
273949,Air_India,AI-773,Kolkata,Evening,one,Early_Morning,Chennai,14.08,32,55087
221113,Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,6.58,37,39377
210005,Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,8.25,32,41281
227171,Air_India,AI-615,Mumbai,Early_Morning,one,Morning,Delhi,27.25,23,41101
263248,Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,17.5,36,66063
285924,Vistara,UK-874,Hyderabad,Morning,one,Morning,Chennai,24.33,15,41314
296426,Vistara,UK-836,Chennai,Morning,one,Morning,Kolkata,22.83,13,55377
295246,Air_India,AI-672,Chennai,Evening,one,Evening,Bangalore,26.42,37,43729
218058,Air_India,AI-624,Delhi,Evening,one,Afternoon,Kolkata,17.17,34,53209
229160,Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Delhi,3.67,42,22140
291270,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,9.33,16,64113
233720,Air_India,AI-660,Mumbai,Evening,one,Evening,Bangalore,22.25,44,54608
210187,Vistara,UK-953,Delhi,Night,zero,Night,Mumbai,2.17,34,22152
215843,Vistara,UK-707,Delhi,Evening,zero,Evening,Kolkata,2.08,1,31336
275203,Air_India,AI-541,Hyderabad,Evening,zero,Evening,Delhi,2.25,11,24122
289671,Air_India,AI-539,Chennai,Evening,zero,Evening,Delhi,2.83,38,39888
254205,Vistara,UK-864,Bangalore,Evening,one,Morning,Kolkata,14.67,23,51817
295497,Air_India,AI-440,Chennai,Early_Morning,one,Late_Night,Bangalore,18,41,60260
259109,Vistara,UK-850,Bangalore,Evening,one,Evening,Chennai,24,5,44280
251961,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Mumbai,9.67,39,67004
239384,Air_India,AI-774,Mumbai,Night,one,Night,Hyderabad,24.33,21,50868
220480,Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,11.17,26,39377
216209,Vistara,UK-951,Delhi,Afternoon,one,Evening,Kolkata,5.58,7,61161
253589,Air_India,AI-516,Bangalore,Early_Morning,one,Morning,Kolkata,24.5,14,31432
239252,Vistara,UK-950,Mumbai,Night,one,Afternoon,Hyderabad,14.67,19,58125
227257,Vistara,UK-996,Mumbai,Evening,zero,Night,Delhi,2.17,24,36700
266980,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,11.92,44,58111
221513,Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,11.17,44,39377
216091,Vistara,UK-811,Delhi,Early_Morning,two_or_more,Evening,Kolkata,14,5,91659
266338,Air_India,AI-770,Kolkata,Night,one,Evening,Mumbai,21.5,35,50271
242376,Vistara,UK-970,Mumbai,Morning,one,Evening,Chennai,7.58,14,64173
237370,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Kolkata,12.08,42,49725
217820,Air_India,AI-762,Delhi,Night,zero,Night,Kolkata,2.08,31,27976
71699,Air_India,AI-442,Mumbai,Afternoon,one,Morning,Hyderabad,20.33,12,7584
294360,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Bangalore,10.75,20,44144
291664,Vistara,UK-834,Chennai,Evening,one,Morning,Mumbai,16.58,22,64113
296013,Air_India,AI-538,Chennai,Night,one,Afternoon,Kolkata,18.17,4,55377
251997,Air_India,AI-640,Bangalore,Early_Morning,zero,Morning,Mumbai,1.83,40,20760
212587,Air_India,AI-877,Delhi,Morning,one,Evening,Bangalore,6.08,10,39783
294698,Vistara,UK-838,Chennai,Night,one,Morning,Bangalore,11.58,26,60260
285588,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,9.92,7,51707
283835,Air_India,AI-543,Hyderabad,Morning,one,Morning,Kolkata,21.67,20,51707
274235,Vistara,UK-706,Kolkata,Morning,one,Night,Chennai,10,38,55983
247243,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,10.25,32,50361
234248,Air_India,AI-888,Mumbai,Evening,one,Afternoon,Kolkata,17.5,3,53186
245266,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,10.25,7,78137
254244,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,12.58,23,62188
292589,Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,17.92,36,61873
207148,Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,26.67,6,46601
271262,Vistara,UK-738,Kolkata,Evening,one,Afternoon,Hyderabad,17.83,23,52175
